url,title,start_year,end_year,parent,status,broadcasting_duration
/wiki/My_Precious_You,My Precious You,2008.0,2009.0,,completed,1.0
/wiki/My_Princess_(TV_series),My Princess,2011.0,2011.0,,completed,0.0
/wiki/My_Roommate_Is_a_Gumiho,My Roommate Is a Gumiho,2021.0,2021.0,,completed,0.0
/wiki/My_Rosy_Life,My Rosy Life,2005.0,2005.0,,completed,0.0
/wiki/My_Runway,My Runway,2016.0,2016.0,,completed,0.0
/wiki/My_Sassy_Girl_(TV_series),My Sassy Girl,2017.0,2017.0,,completed,0.0
/wiki/My_Secret_Hotel,My Secret Hotel,2014.0,2014.0,,completed,0.0
/wiki/My_Secret_Romance,My Secret Romance,2017.0,2017.0,,completed,0.0
/wiki/My_Secret_Terrius,My Secret Terrius,2018.0,2018.0,,completed,0.0
/wiki/My_Spring_Days,My Spring Days,2014.0,2014.0,,completed,0.0
/wiki/My_Strange_Hero,My Strange Hero,2018.0,2019.0,,completed,1.0
/wiki/My_Too_Perfect_Sons,My Too Perfect Sons,2009.0,2009.0,,completed,0.0
/wiki/My_Unfamiliar_Family,My Unfamiliar Family,2020.0,2020.0,,completed,0.0
/wiki/My_Unfortunate_Boyfriend,My Unfortunate Boyfriend,2015.0,2015.0,,completed,0.0
/wiki/Mysterious_Personal_Shopper,Mysterious Personal Shopper,2018.0,2018.0,,completed,0.0
/wiki/Mystery_6,Mystery 6,2006.0,2006.0,,completed,0.0
/wiki/Mystic_Pop-up_Bar,Mystic Pop-up Bar,2020.0,2020.0,,completed,0.0
/wiki/Naeil%27s_Cantabile,Naeil's Cantabile,2014.0,2014.0,,completed,0.0
/wiki/Naked_Fireman,Naked Fireman,2017.0,2017.0,,completed,0.0
/wiki/Narco-Saints,Narco-Saints,2022.0,2022.0,,completed,0.0
/wiki/Navillera_(TV_series),Navillera,2021.0,2021.0,,completed,0.0
/wiki/Never_Twice,Never Twice,2019.0,2020.0,,completed,1.0
/wiki/Nevertheless_(TV_series),Nevertheless,2021.0,2021.0,,completed,0.0
/wiki/New_Heart,New Heart,2007.0,2008.0,,completed,1.0
/wiki/New_Tales_of_Gisaeng,New Tales of Gisaeng,2011.0,2011.0,,completed,0.0
/wiki/Nice_Witch,Nice Witch,2018.0,2018.0,,completed,0.0
/wiki/Night_Light_(TV_series),Night Light,2016.0,2017.0,,completed,1.0
/wiki/Nine_(TV_series),Nine,2013.0,2013.0,,completed,0.0
/wiki/No_Matter_What_(TV_series),No Matter What,2020.0,2021.0,,completed,1.0
/wiki/No_Secrets_(TV_series),No Secrets,2023.0,2023.0,,completed,0.0
"/wiki/No,_Thank_You","No, Thank You",2020.0,2021.0,,completed,1.0
"/wiki/Noble,_My_Love","Noble, My Love",2015.0,2015.0,,completed,0.0
/wiki/Nobody_Knows_(TV_series),Nobody Knows,2020.0,2020.0,,completed,0.0
/wiki/Nokdu_Flower,Nokdu Flower,2019.0,2019.0,,completed,0.0
/wiki/Nonstop_(South_Korean_TV_series),Nonstop,2000.0,2006.0,,completed,6.0
/wiki/Not_Others,Not Others,2023.0,2023.0,,completed,0.0
"/wiki/Now,_We_Are_Breaking_Up","Now, We Are Breaking Up",2021.0,2021.0,,completed,0.0
/wiki/Numbers_(South_Korean_TV_series),Numbers,2023.0,2023.0,,completed,0.0
/wiki/Oasis_(South_Korean_TV_series),Oasis,2023.0,2023.0,,completed,0.0
/wiki/OB_%26_GY,OB & GY,2010.0,2010.0,,completed,0.0
/wiki/Oh_Feel_Young,Oh Feel Young,2014.0,2014.0,,completed,0.0
/wiki/Oh_My_Baby,Oh My Baby,2020.0,2020.0,,completed,0.0
/wiki/Oh_My_Ghost_(South_Korean_TV_series),Oh My Ghost,2015.0,2015.0,,completed,0.0
/wiki/Oh_My_Ladylord,Oh My Ladylord,2021.0,2021.0,,completed,0.0
/wiki/Oh_My_Venus,Oh My Venus,2015.0,2016.0,,completed,1.0
/wiki/Oh!_My_Lady,Oh! My Lady,2010.0,2010.0,,completed,0.0
"/wiki/Oh,_the_Mysterious","Oh, the Mysterious",2017.0,2018.0,,completed,1.0
/wiki/Ohlala_Couple,Ohlala Couple,2012.0,2012.0,,completed,0.0
/wiki/Ojakgyo_Family,Ojakgyo Family,2011.0,2012.0,,completed,1.0
/wiki/On_Air_(TV_series),On Air,2008.0,2008.0,,completed,0.0
/wiki/On_the_Verge_of_Insanity,On the Verge of Insanity,2021.0,2021.0,,completed,0.0
/wiki/On_the_Way_to_the_Airport,On the Way to the Airport,2016.0,2016.0,,completed,0.0
/wiki/Once_Again_(South_Korean_TV_series),Once Again,2020.0,2020.0,,completed,0.0
/wiki/Once_Upon_a_Small_Town,Once Upon a Small Town,2022.0,2022.0,,completed,0.0
/wiki/One_Dollar_Lawyer,One Dollar Lawyer,2022.0,2022.0,,completed,0.0
/wiki/One_Fine_Day_(South_Korean_TV_series),One Fine Day,2006.0,2006.0,,completed,0.0
/wiki/One_Mom_and_Three_Dads,One Mom and Three Dads,2008.0,2008.0,,completed,0.0
/wiki/One_More_Happy_Ending,One More Happy Ending,2016.0,2016.0,,completed,0.0
/wiki/One_More_Time_(South_Korean_TV_series),One More Time,2017.0,2017.0,,completed,0.0
/wiki/One_Ordinary_Day,One Ordinary Day,2021.0,2021.0,,completed,0.0
/wiki/One_Spring_Night,One Spring Night,2019.0,2019.0,,completed,0.0
/wiki/One_Sunny_Day,One Sunny Day,2014.0,2015.0,,completed,1.0
/wiki/One_the_Woman,One the Woman,2021.0,2021.0,,completed,0.0
/wiki/One_Warm_Word,One Warm Word,2013.0,2014.0,,completed,1.0
/wiki/One_Well-Raised_Daughter,One Well-Raised Daughter,2013.0,2014.0,,completed,1.0
/wiki/Only_Because_It%27s_You,Only Because It's You,2012.0,2012.0,,completed,0.0
/wiki/Only_Love_(TV_series),Only Love,2014.0,2014.0,,completed,0.0
/wiki/Only_You_(2005_TV_series),Only You,2005.0,2005.0,,completed,0.0
/wiki/Operation_Proposal,Operation Proposal,2012.0,2012.0,,completed,0.0
/wiki/Orange_Marmalade_(TV_series),Orange Marmalade,2015.0,2015.0,,completed,0.0
/wiki/Our_Beloved_Summer,Our Beloved Summer,2021.0,2021.0,,completed,0.0
/wiki/Our_Blooming_Youth,Our Blooming Youth,2023.0,2023.0,,completed,0.0
/wiki/Our_Blues,Our Blues,2022.0,2022.0,,completed,0.0
/wiki/Our_Dating_Sim_(TV_series),Our Dating Sim,2023.0,2023.0,,completed,0.0
/wiki/Our_Gap-soon,Our Gap-soon,2016.0,2017.0,,completed,1.0
/wiki/Over_the_Rainbow_(2006_TV_series),Over the Rainbow,2006.0,2006.0,,completed,0.0
/wiki/Pachinko_(TV_series),Pachinko,2022.0,2022.0,,completed,0.0
/wiki/Padam_Padam_(TV_series),Padam Padam,2011.0,2012.0,,completed,1.0
/wiki/Page_Turner_(TV_series),Page Turner,2016.0,2016.0,,completed,0.0
/wiki/Painter_of_the_Wind,Painter of the Wind,2008.0,2008.0,,completed,0.0
/wiki/Pale_Moon_(TV_series),Pale Moon,2023.0,2023.0,,completed,0.0
/wiki/Pandora:_Beneath_the_Paradise,Pandora: Beneath the Paradise,2023.0,2023.0,,completed,0.0
/wiki/Papa_(TV_series),Papa,1996.0,1996.0,,completed,0.0
/wiki/Paradise_Ranch,Paradise Ranch,2011.0,2011.0,,completed,0.0
/wiki/Partners_for_Justice,Partners for Justice,2018.0,2019.0,,completed,1.0
/wiki/Passionate_Love,Passionate Love,2013.0,2014.0,,completed,1.0
/wiki/Pasta_(TV_series),Pasta,2010.0,2010.0,,completed,0.0
/wiki/Payback_(South_Korean_TV_series),Payback,2023.0,2023.0,,completed,0.0
/wiki/Pegasus_Market,Pegasus Market,2019.0,2019.0,,completed,0.0
/wiki/Perfume_(South_Korean_TV_series),Perfume,2019.0,2019.0,,completed,0.0
/wiki/Persona_(TV_series),Persona,2019.0,2019.0,,completed,0.0
/wiki/Personal_Taste,Personal Taste,2010.0,2010.0,,completed,0.0
/wiki/Phantom_(South_Korean_TV_series),Phantom,2012.0,2012.0,,completed,0.0
/wiki/Phoenix_(South_Korean_TV_series),Phoenix,2004.0,2004.0,,completed,0.0
/wiki/Phoenix_2020,Phoenix 2020,2020.0,2020.0,,completed,0.0
/wiki/Piano_(TV_series),Piano,2001.0,2002.0,,completed,1.0
/wiki/Pied_Piper_(TV_series),Pied Piper,2016.0,2016.0,,completed,0.0
/wiki/Pink_Lipstick,Pink Lipstick,2010.0,2010.0,,completed,0.0
/wiki/Pinocchio_(2014_TV_series),Pinocchio,2014.0,2015.0,,completed,1.0
/wiki/Player_(TV_series),Player,2018.0,2018.0,,completed,0.0
/wiki/Playful_Kiss,Playful Kiss,2010.0,2010.0,,completed,0.0
"/wiki/Please_Come_Back,_Soon-ae","Please Come Back, Soon-ae",2006.0,2006.0,,completed,0.0
/wiki/Please_Don%27t_Date_Him,Please Don't Date Him,2020.0,2021.0,,completed,1.0
/wiki/Plus_Nine_Boys,Plus Nine Boys,2014.0,2014.0,,completed,0.0
/wiki/Police_University_(TV_series),Police University,2021.0,2021.0,,completed,0.0
"/wiki/Poong,_the_Joseon_Psychiatrist","Poong, the Joseon Psychiatrist",2022.0,2022.0,,completed,0.0
/wiki/Poseidon_(TV_series),Poseidon,2011.0,2011.0,,completed,0.0
/wiki/Possessed_(TV_series),Possessed,2019.0,2019.0,,completed,0.0
/wiki/Potato_Star_2013QR3,Potato Star 2013QR3,2013.0,2014.0,,completed,1.0
/wiki/Pots_of_Gold,Pots of Gold,2013.0,2013.0,,completed,0.0
/wiki/Precious_Family,Precious Family,2004.0,2005.0,,completed,1.0
/wiki/Pride_and_Prejudice_(2014_TV_series),Pride and Prejudice,2014.0,2015.0,,completed,1.0
/wiki/Priest_(TV_series),Priest,2018.0,2019.0,,completed,1.0
/wiki/Prime_Minister_%26_I,Prime Minister & I,2013.0,2014.0,,completed,1.0
/wiki/Prince_Hours,Prince Hours,2007.0,2007.0,,completed,0.0
/wiki/Princess_Aurora_(TV_series),Princess Aurora,2013.0,2013.0,,completed,0.0
/wiki/Princess_Hours,Princess Hours,2006.0,2006.0,,completed,0.0
/wiki/Princess_Lulu,Princess Lulu,2005.0,2005.0,,completed,0.0
/wiki/Prison_Playbook,Prison Playbook,2017.0,2018.0,,completed,1.0
/wiki/Private_Lives_(TV_series),Private Lives,2020.0,2020.0,,completed,0.0
/wiki/Prosecutor_Princess,Prosecutor Princess,2010.0,2010.0,,completed,0.0
/wiki/Protect_the_Boss,Protect the Boss,2011.0,2011.0,,completed,0.0
/wiki/Psychopath_Diary,Psychopath Diary,2019.0,2020.0,,completed,1.0
/wiki/Punch_(TV_series),Punch,2014.0,2015.0,,completed,1.0
/wiki/Pure_Boxer,Pure Boxer,2023.0,2023.0,,completed,0.0
/wiki/Pure_Love_(2013_TV_series),Pure Love,2013.0,2013.0,,completed,0.0
/wiki/Pure_Pumpkin_Flower,Pure Pumpkin Flower,2010.0,2011.0,,completed,1.0
"/wiki/Que_Sera,_Sera_(TV_series)",Que Sera Sera,2007.0,2007.0,,completed,0.0
/wiki/Queen_and_I_(South_Korean_TV_series),Queen and I,2012.0,2012.0,,completed,0.0
/wiki/Queen_for_Seven_Days,Queen for Seven Days,2017.0,2017.0,,completed,0.0
/wiki/Queen_of_Housewives,Queen of Housewives,2009.0,2009.0,,completed,0.0
/wiki/Queen_of_Mystery,Queen of Mystery,2017.0,2017.0,,completed,0.0
/wiki/Queen_of_Mystery_2,Queen of Mystery 2,2018.0,2018.0,,completed,0.0
/wiki/Queen_of_Reversals,Queen of Reversals,2010.0,2011.0,,completed,1.0
/wiki/Queen_of_the_Mask,Queen of the Mask,2023.0,2023.0,,completed,0.0
/wiki/Queen_Seondeok_(TV_series),Queen Seondeok,2009.0,2009.0,,completed,0.0
/wiki/Queen:_Love_and_War,Queen: Love and War,2019.0,2020.0,,completed,1.0
/wiki/Queenmaker,Queenmaker,2023.0,2023.0,,completed,0.0
/wiki/Quiz_of_God,Quiz of God,2010.0,2019.0,,completed,9.0
/wiki/Racket_Boys,Racket Boys,2021.0,2021.0,,completed,0.0
/wiki/Radiant_Office,Radiant Office,2017.0,2017.0,,completed,0.0
/wiki/Radio_Romance_(TV_series),Radio Romance,2018.0,2018.0,,completed,0.0
/wiki/Rain_or_Shine_(TV_series),Rain or Shine,2017.0,2018.0,,completed,1.0
/wiki/Reborn_Rich,Reborn Rich,2022.0,2022.0,,completed,0.0
/wiki/Record_of_Youth,Record of Youth,2020.0,2020.0,,completed,0.0
/wiki/Red_Balloon_(TV_series),Red Balloon,2022.0,2023.0,,completed,1.0
/wiki/Red_Shoes_(TV_series),Red Shoes,2021.0,2021.0,,completed,0.0
/wiki/Reflection_of_You,Reflection of You,2021.0,2021.0,,completed,0.0
/wiki/Remarriage_%26_Desires,Remarriage & Desires,2022.0,2022.0,,completed,0.0
/wiki/Remember_(TV_series),Remember,2015.0,2016.0,,completed,1.0
"/wiki/Remember,_Hari","Remember, Hari",2018.0,2019.0,,completed,1.0
/wiki/Replay:_The_Moment,Replay: The Moment,2021.0,2021.0,,completed,0.0
/wiki/Reply_(TV_series),Reply Series,2012.0,2016.0,,completed,4.0
/wiki/Reply_1988,Reply 1988,2015.0,2016.0,/wiki/Reply_(TV_series),completed,1.0
/wiki/Reply_1994,Reply 1994,2013.0,2013.0,/wiki/Reply_(TV_series),completed,0.0
/wiki/Reply_1997,Reply 1997,2012.0,2012.0,/wiki/Reply_(TV_series),completed,0.0
/wiki/Reset_(South_Korean_TV_series),Reset,2014.0,2014.0,,completed,0.0
/wiki/Resurrection_(South_Korean_TV_series),Resurrection,2005.0,2005.0,,completed,0.0
/wiki/Return_(TV_series),Return,2018.0,2018.0,,completed,0.0
/wiki/Reunited_Worlds,Reunited Worlds,2017.0,2017.0,,completed,0.0
/wiki/Revenant_(TV_series),Revenant,2023.0,2023.0,,completed,0.0
/wiki/Revenge_of_Others,Revenge of Others,2022.0,2022.0,,completed,0.0
/wiki/Reverse_(TV_series),Reverse,2017.0,2018.0,,completed,1.0
/wiki/Revolutionary_Love,Revolutionary Love,2017.0,2017.0,,completed,0.0
/wiki/Revolutionary_Sisters,Revolutionary Sisters,2021.0,2021.0,,completed,0.0
/wiki/Rich_Man_(TV_series),Rich Man,2018.0,2018.0,,completed,0.0
/wiki/Righteous_Love_(TV_series),Righteous Love,2014.0,2015.0,,completed,1.0
/wiki/Risky_Romance,Risky Romance,2018.0,2018.0,,completed,0.0
/wiki/River_Where_the_Moon_Rises,River Where the Moon Rises,2021.0,2021.0,,completed,0.0
/wiki/Road_No._1,Road No. 1,2010.0,2010.0,,completed,0.0
/wiki/Robber_(TV_series),Robber,2008.0,2008.0,,completed,0.0
/wiki/Romance_(South_Korean_TV_series),Romance,2002.0,2002.0,,completed,0.0
/wiki/Romance_Is_a_Bonus_Book,Romance Is a Bonus Book,2019.0,2019.0,,completed,0.0
/wiki/Romance_Town,Romance Town,2011.0,2011.0,,completed,0.0
/wiki/Romance_Zero,Romance Zero,2009.0,2009.0,,completed,0.0
/wiki/Rooftop_Prince,Rooftop Prince,2012.0,2012.0,,completed,0.0
/wiki/Rookie_Historian_Goo_Hae-ryung,Rookie Historian Goo Hae-ryung,2019.0,2019.0,,completed,0.0
/wiki/Rookie_Cops,Rookie Cops,2022.0,2022.0,,completed,0.0
/wiki/Room_No._9,Room No. 9,2018.0,2018.0,,completed,0.0
/wiki/Rose_Mansion,Rose Mansion,2022.0,2022.0,,completed,0.0
/wiki/Rosy_Lovers,Rosy Lovers,2014.0,2015.0,,completed,1.0
/wiki/Royal_Secret_Agent,Royal Secret Agent,2020.0,2021.0,,completed,1.0
/wiki/Royal_Family_(TV_series),Royal Family,2011.0,2011.0,,completed,0.0
/wiki/Ruby_Ring,Ruby Ring,2013.0,2014.0,,completed,1.0
/wiki/Ruby_Ruby_Love,Ruby Ruby Love,2017.0,2017.0,,completed,0.0
/wiki/Rugal_(TV_series),Rugal,2020.0,2020.0,,completed,0.0
/wiki/Ruler_of_Your_Own_World,Ruler of Your Own World,2002.0,2002.0,,completed,0.0
/wiki/Run_(South_Korean_TV_series),Run,2020.0,2020.0,,completed,0.0
/wiki/Run_On_(TV_series),Run On,2020.0,2021.0,,completed,1.0
"/wiki/Run,_Jang-mi","Run, Jang-mi",2014.0,2015.0,,completed,1.0
/wiki/Rustic_Period,Rustic Period,2002.0,2003.0,,completed,1.0
/wiki/Sad_Love_Story,Sad Love Story,2005.0,2005.0,,completed,0.0
"/wiki/Saimdang,_Memoir_of_Colors","Saimdang, Memoir of Colors",2017.0,2017.0,,completed,0.0
/wiki/Salamander_Guru_and_The_Shadows,Salamander Guru and The Shadows,2012.0,2012.0,,completed,0.0
/wiki/Salut_D%27Amour_(TV_series),Salut D'Amour,1994.0,1995.0,,completed,1.0
/wiki/Sandglass_(TV_series),Sandglass,1995.0,1995.0,,completed,0.0
/wiki/Sang_Doo!_Let%27s_Go_to_School,Sang Doo! Let's Go to School,2003.0,2003.0,,completed,0.0
/wiki/Sassy_Girl_Chun-hyang,Sassy Girl Chun-hyang,2005.0,2005.0,,completed,0.0
/wiki/Save_Me_(South_Korean_TV_series),Save Me,2017.0,2017.0,,completed,0.0
/wiki/Save_Me_2,Save Me 2,2019.0,2019.0,,completed,0.0
/wiki/Save_the_Family,Save the Family,2015.0,2015.0,,completed,0.0
/wiki/Save_the_Last_Dance_for_Me_(TV_series),Save the Last Dance for Me,2004.0,2005.0,,completed,1.0
/wiki/Say_It_with_Your_Eyes,Say It with Your Eyes,2000.0,2001.0,,completed,1.0
/wiki/Scent_of_a_Woman_(TV_series),Scent of a Woman,2011.0,2011.0,,completed,0.0
/wiki/School_(South_Korean_TV_series),School Series,1999.0,,,ongoing,24.0
/wiki/School_2013,School 2013,2012.0,2013.0,/wiki/School_(South_Korean_TV_series),completed,1.0
/wiki/School_2017,School 2017,2017.0,2017.0,/wiki/School_(South_Korean_TV_series),completed,0.0
/wiki/School_2021,School 2021,2021.0,2021.0,/wiki/School_(South_Korean_TV_series),completed,0.0
/wiki/Who_Are_You:_School_2015,Who Are You: School 2015,2015.0,2015.0,/wiki/School_(South_Korean_TV_series),completed,0.0
/wiki/Schoolgirl_Detectives,Schoolgirl Detectives,2014.0,2015.0,,completed,1.0
/wiki/Search_(South_Korean_TV_series),Search,2020.0,2020.0,,completed,0.0
/wiki/Search:_WWW,Search: WWW,2019.0,2019.0,,completed,0.0
/wiki/Second_20s,Second 20s,2015.0,2015.0,,completed,0.0
/wiki/Second_to_Last_Love_(South_Korean_TV_series),Second to Last Love,2016.0,2016.0,,completed,0.0
/wiki/Secret_(2000_TV_series),Secret,2000.0,2000.0,,completed,0.0
/wiki/Secret_Affair_(TV_series),Secret Affair,2014.0,2014.0,,completed,0.0
/wiki/Secret_Boutique,Secret Boutique,2019.0,2019.0,,completed,0.0
/wiki/Secret_Door_(TV_series),Secret Door,2014.0,2014.0,,completed,0.0
/wiki/Secret_Garden_(South_Korean_TV_series),Secret Garden,2010.0,2011.0,,completed,1.0
/wiki/Secret_Healer,Secret Healer,2016.0,2016.0,,completed,0.0
/wiki/Secret_Love_(South_Korean_TV_series),Secret Love,2013.0,2013.0,,completed,0.0
/wiki/Secret_Mother,Secret Mother,2018.0,2018.0,,completed,0.0
/wiki/Secret_Queen_Makers,Secret Queen Makers,2018.0,2018.0,,completed,0.0
/wiki/Secret_Royal_Inspector_%26_Joy,Secret Royal Inspector & Joy,2021.0,2021.0,,completed,0.0
/wiki/Secrets_and_Lies_(South_Korean_TV_series),Secrets and Lies,2018.0,2019.0,,completed,1.0
/wiki/Secrets_of_Women_(TV_series),Secrets of Women,2016.0,2016.0,,completed,0.0
/wiki/See_You_in_My_19th_Life,See You in My 19th Life,2023.0,2023.0,,completed,0.0
/wiki/Sell_Your_Haunted_House,Sell Your Haunted House,2021.0,2021.0,,completed,0.0
/wiki/Semantic_Error_(TV_series),Semantic Error,2022.0,2022.0,,completed,0.0
/wiki/Seoul_1945,Seoul 1945,2006.0,2006.0,,completed,0.0
"/wiki/Seoyoung,_My_Daughter","Seoyoung, My Daughter",2012.0,2013.0,,completed,1.0
/wiki/Sexi_Mong,Sexi Mong,2007.0,2007.0,,completed,0.0
/wiki/SF8,SF8,2020.0,2020.0,,completed,0.0
/wiki/Sharp_(TV_series),Sharp,2003.0,2007.0,,completed,4.0
/wiki/She_Knows_Everything,She Knows Everything,2020.0,2020.0,,completed,0.0
/wiki/She_Was_Pretty,She Was Pretty,2015.0,2015.0,,completed,0.0
/wiki/She_Would_Never_Know,She Would Never Know,2021.0,2021.0,,completed,0.0
/wiki/Shine_or_Go_Crazy,Shine or Go Crazy,2015.0,2015.0,,completed,0.0
/wiki/Shining_Romance,Shining Romance,2013.0,2014.0,,completed,1.0
/wiki/Shooting_Stars_(South_Korean_TV_series),Shooting Stars,2022.0,2022.0,,completed,0.0
/wiki/Shopping_King_Louie,Shopping King Louie,2016.0,2016.0,,completed,0.0
/wiki/Short_(TV_series),Short,2018.0,2018.0,,completed,0.0
/wiki/Should_We_Kiss_First%3F,Should We Kiss First?,2018.0,2018.0,,completed,0.0
/wiki/Show_Window:_The_Queen%27s_House,Show Window: The Queen's House,2021.0,2021.0,,completed,0.0
/wiki/Sign_(TV_series),Sign,2011.0,2011.0,,completed,0.0
/wiki/Signal_(South_Korean_TV_series),Signal,2016.0,2016.0,,completed,0.0
/wiki/Sin_Don_(TV_series),Sin Don,2005.0,2006.0,,completed,1.0
/wiki/Single_Dad_in_Love,Single Dad in Love,2008.0,2008.0,,completed,0.0
/wiki/Sisters_of_the_Sea,Sisters of the Sea,2005.0,2006.0,,completed,1.0
/wiki/Sisters-in-Law_(TV_series),Sisters-in-Law,2017.0,2017.0,,completed,0.0
/wiki/Sisyphus:_The_Myth,Sisyphus: The Myth,2021.0,2021.0,,completed,0.0
/wiki/Six_Flying_Dragons,Six Flying Dragons,2015.0,2016.0,,completed,1.0
/wiki/Sketch_(TV_series),Sketch,2018.0,2018.0,,completed,0.0
/wiki/Sky_Castle,Sky Castle,2018.0,2019.0,,completed,1.0
/wiki/Smile_Again_(2006_TV_series),Smile Again,2006.0,2006.0,,completed,0.0
/wiki/Smile_Again_(2010_TV_series),Smile Again,2010.0,2011.0,,completed,1.0
"/wiki/Smile,_Mom","Smile, Mom",2010.0,2011.0,,completed,1.0
"/wiki/Smile,_You","Smile, You",2009.0,2010.0,,completed,1.0
/wiki/Snow_Flower_(TV_series),Snow Flower,2006.0,2007.0,,completed,1.0
/wiki/Snowdrop_(South_Korean_TV_series),Snowdrop,2021.0,2021.0,,completed,0.0
/wiki/So_I_Married_the_Anti-fan,So I Married the Anti-fan,2021.0,2021.0,,completed,0.0
/wiki/So_Not_Worth_It,So Not Worth It,2021.0,2021.0,,completed,0.0
/wiki/Solomon%27s_Perjury_(TV_series),Solomon's Perjury,2016.0,2017.0,,completed,1.0
/wiki/Somebody_(TV_series),Somebody,2022.0,2022.0,,completed,0.0
/wiki/Someday_(TV_series),Someday,2006.0,2006.0,,completed,0.0
/wiki/Something_About_1%25,Something About 1%,2003.0,2003.0,,completed,0.0
/wiki/Something_About_1%25_(2016_TV_series),Something About 1%,2016.0,2016.0,,completed,0.0
/wiki/Something_Happened_in_Bali,Something Happened in Bali,2004.0,2004.0,,completed,0.0
/wiki/Something_in_the_Rain,Something in the Rain,2018.0,2018.0,,completed,0.0
/wiki/Song_of_the_Bandits,Song of the Bandits,2023.0,2023.0,,completed,0.0
/wiki/Songgot:_The_Piercer,Songgot: The Piercer,2015.0,2015.0,,completed,0.0
/wiki/Soul_(South_Korean_TV_series),Soul,2009.0,2009.0,,completed,0.0
/wiki/Soul_Mechanic,Soul Mechanic,2020.0,2020.0,,completed,0.0
/wiki/Soundtrack_(web_series),Soundtrack,2022.0,2022.0,,completed,0.0
/wiki/Special_Affairs_Team_TEN,Special Affairs Team TEN,2011.0,2013.0,,completed,2.0
/wiki/Special_Labor_Inspector,Special Labor Inspector,2019.0,2019.0,,completed,0.0
/wiki/Splash_Splash_Love,Splash Splash Love,2015.0,2015.0,,completed,0.0
/wiki/Splendid_Politics,Splendid Politics,2015.0,2015.0,,completed,0.0
/wiki/Sponsor_(TV_series),Sponsor,2022.0,2022.0,,completed,0.0
/wiki/Spotlight_(South_Korean_TV_series),Spotlight,2008.0,2008.0,,completed,0.0
/wiki/Spring_Day_(TV_series),Spring Day,2005.0,2005.0,,completed,0.0
/wiki/Spring_Turns_to_Spring,Spring Turns to Spring,2019.0,2019.0,,completed,0.0
/wiki/Spy_(2015_TV_series),Spy,2015.0,2015.0,,completed,0.0
/wiki/Spy_Myung-wol,Spy Myung-wol,2011.0,2011.0,,completed,0.0
/wiki/Squad_38,Squad 38,2016.0,2016.0,,completed,0.0
/wiki/Squid_Game,Squid Game,2021.0,,,ongoing,2.0
/wiki/Stained_Glass_(TV_series),Stained Glass,2004.0,2005.0,,completed,1.0
/wiki/Stairway_to_Heaven_(South_Korean_TV_series),Stairway to Heaven,2003.0,2004.0,,completed,1.0
/wiki/Standby_(TV_series),Standby,2012.0,2012.0,,completed,0.0
/wiki/Star_in_My_Heart,Star in My Heart,1997.0,1997.0,,completed,0.0
/wiki/Stars_Falling_from_the_Sky,Stars Falling from the Sky,2010.0,2010.0,,completed,0.0
/wiki/Start-Up_(South_Korean_TV_series),Start-Up,2020.0,2020.0,,completed,0.0
/wiki/Star%27s_Echo,Star's Echo,2004.0,2004.0,,completed,0.0
/wiki/Star%27s_Lover,Star's Lover,2008.0,2009.0,,completed,1.0
/wiki/Steal_Heart,Steal Heart,2014.0,2014.0,,completed,0.0
/wiki/Stealer:_The_Treasure_Keeper,Stealer: The Treasure Keeper,2023.0,2023.0,,completed,0.0
/wiki/Still_17,Still 17,2018.0,2018.0,,completed,0.0
/wiki/Still_You,Still You,2012.0,2012.0,,completed,0.0
/wiki/Stranger_(TV_series),Stranger,2017.0,,,ongoing,6.0
/wiki/Strangers_6,Strangers 6,2012.0,2012.0,,completed,0.0
/wiki/Strangers_Again_(TV_series),Strangers Again,2023.0,2023.0,,completed,0.0
/wiki/Strong_Girl_Bong-soon,Strong Girl Bong-soon,2017.0,2017.0,,completed,0.0
/wiki/Strong_Woman_Gang_Nam-soon,Strong Woman Gang Nam-soon,2023.0,2023.0,,completed,0.0
/wiki/Strongest_Chil_Woo,Strongest Chil Woo,2008.0,2008.0,,completed,0.0
/wiki/Strongest_Deliveryman,Strongest Deliveryman,2017.0,2017.0,,completed,0.0
/wiki/Style_(TV_series),Style,2009.0,2009.0,,completed,0.0
/wiki/Successful_Story_of_a_Bright_Girl,Successful Story of a Bright Girl,2002.0,2002.0,,completed,0.0
/wiki/Suits_(South_Korean_TV_series),Suits,2018.0,2018.0,,completed,0.0
/wiki/Summer_Strike,Summer Strike,2022.0,2022.0,,completed,0.0
/wiki/Sungkyunkwan_Scandal,Sungkyunkwan Scandal,2010.0,2010.0,,completed,0.0
/wiki/Sunlight_Pours_Down,Sunlight Pours Down,2004.0,2004.0,,completed,0.0
/wiki/Sunny_Again_Tomorrow,Sunny Again Tomorrow,2018.0,2018.0,,completed,0.0
/wiki/Super_Daddy_Yeol,Super Daddy Yeol,2015.0,2015.0,,completed,0.0
/wiki/Super_Junior_Unbelievable_Story,Super Junior Unbelievable Story,2008.0,2008.0,,completed,0.0
/wiki/Super_Rookie,Super Rookie,2005.0,2005.0,,completed,0.0
/wiki/Surgeon_Bong_Dal-hee,Surgeon Bong Dal-hee,2007.0,2007.0,,completed,0.0
/wiki/Suspicious_Partner,Suspicious Partner,2017.0,2017.0,,completed,0.0
/wiki/Swallow_the_Sun_(TV_series),Swallow the Sun,2009.0,2009.0,,completed,0.0
